participant_id,video_file,gloss,asl_lex_code,class_idx,split
P29,9310301380544421-5 DOLLARS.mp4,5DOLLARS,B_01_062,0,train
P29,5903218158401913-HOSPITAL.mp4,HOSPITAL1,B_02_026,76,train
P29,6613535009891718-BLOOD.mp4,BLOOD,C_01_087,28,train
P29,16066787782631753-BRAVE.mp4,BRAVE,B_03_050,35,train
P29,8058228086938708-ACTION.mp4,ACTION,C_01_026,2,train
P29,8960229746380899-FOREIGNER.mp4,FOREIGNER1,C_01_077,73,train
P29,015455667660264183-CANCELLATION.mp4,CANCELLATION,C_02_017,44,train
P29,9711509145816317-ALARM.mp4,ALARM,C_01_085,5,train
P29,1757522341446187-BOWL.mp4,BOWL,C_03_049,31,train
P29,2447672346658354-APPEAR.mp4,APPEAR,C_03_064,11,train
P29,47002484616365314-CHANNEL.mp4,CHANNEL,C_03_023,53,train
P29,6612790222940697-BREAKFAST.mp4,BREAKFAST1,J_01_053,36,train
P29,9280997352000961-ADVERTISE.mp4,ADVERTISE,J_03_015,3,train
P29,6802691534480552-DARK.mp4,DARK1,J_03_094,60,train
P27,11657460636087569-BACK OUT.mp4,BACKOUT,F_01_041,15,train
P27,8720752409701227-BASKET 2.mp4,BASKET1,E_01_060,19,train
P27,9820070568670973-CHAIN.mp4,CHAIN,E_02_055,52,train
P27,9802901492681972-CHASE.mp4,CHASE,F_03_017,55,train
P27,4393175289906721-BOXING.mp4,BOXING,F_03_050,32,train
P31,3533518842269767-DECIDE.mp4,DECIDE1,B_02_074,62,train
P27,6108273302157239-TAKE OFF.mp4,TAKEOFF1,F_01_020,94,train
P31,9848140156130132-DOWNSIZE.mp4,DOWNSIZE1,C_01_055,67,train
P31,8470559627358119-APPLE.mp4,APPLE,A_03_054,12,train
P31,010556891349597253-CAPTURE.mp4,CAPTURE,H_03_048,47,train
P31,07338049594993068-ANYONE.mp4,ANYONE,H_01_059,10,train
P31,8962381279142355-CEMETERY.mp4,CEMETERY,H_01_037,51,train
P31,6587356831812052-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096,6,train
P31,9749836856043466-RIVER.mp4,RIVER1,A_03_035,90,train
P31,04650216597927059-LETTUCE.mp4,LETTUCE1,A_01_083,78,train
P31,1455249572248405-CALENDAR.mp4,CALENDAR1,A_03_001,41,train
P31,4328181527879751-MECHANIC.mp4,MECHANIC1,A_03_030,81,train
P31,9548559953356495-BACK OUT.mp4,BACKOUT,F_01_041,15,train
P31,019388300515752244-BASKET 2.mp4,BASKET1,E_01_060,19,train
P31,05940518785738269-CHAIN.mp4,CHAIN,E_02_055,52,train
P31,8454406247833339-CHASE.mp4,CHASE,F_03_017,55,train
P31,6966085982977119-BOXING.mp4,BOXING,F_03_050,32,train
P31,11772701844844691-TAKE OFF.mp4,TAKEOFF1,F_01_020,94,train
P31,7161313071345203-TWINS.mp4,TWINS1,F_01_032,97,train
P31,8503119307008431-CANCER.mp4,CANCER1,F_01_047,45,train
P25,4576509112499343-BACK OUT.mp4,BACKOUT,F_01_041,15,train
P25,6792647892240318-BASKET 2.mp4,BASKET1,E_01_060,19,train
P25,37353932557668657-CHAIN.mp4,CHAIN,E_02_055,52,train
P25,6807441880991021-CHASE.mp4,CHASE,F_03_017,55,train
P25,7809450194110517-BOXING.mp4,BOXING,F_03_050,32,train
P33,6417802100169052-CANCEL.mp4,CANCEL1,F_03_083,43,train
P33,4517259473367454-HALLOWEEN.mp4,HALLOWEEN1,G_03_011,75,train
P33,7036076708506829-DINNER.mp4,DINNER1,G_03_044,65,train
P33,7541784772113553-AXE.mp4,AXE1,G_03_066,14,train
P33,9698494742507662-BITE.mp4,BITE1,K_02_045,27,train
P33,0997608881529406-RECENT.mp4,RECENT1,H_03_090,88,train
P33,14077000073750479-BOTTLE.mp4,BOTTLE,D_02_064,30,train
P33,36292937384344226-CANDY 2.mp4,CANDY2,D_02_079,46,train
P33,6506086764673511-CASTLE 4.mp4,CASTLE4,K_03_110,48,train
P33,28851561650796564-BRAIDS.mp4,BRAIDS,K_03_125,34,train
P33,5512728444555719-BEHAVIOR.mp4,BEHAVIOR,C_02_036,24,train
P33,12268528577659632-CATEGORY.mp4,CATEGORY,E_01_034,49,train
P33,5595319622445949-AUTISM.mp4,AUTISM1,F_03_011,13,train
P33,450074122139104-BASEBALL CAP.mp4,BASEBALLCAP,G_02_072,17,train
P33,22004533807088356-CHEEK.mp4,CHEEK,G_03_052,56,train
P33,6295557738339153-THIRD.mp4,THIRD1,F_02_088,96,train
P33,4874922733327143-BELIEVE.mp4,BELIEVE1,D_02_049,25,train
P33,2533680197500956-CLOUD.mp4,CLOUD1,D_01_092,58,train
P33,5018615351143276-WHAT FOR.mp4,WHATFOR1,C_02_054,99,train
P33,060562031925950555-BASKETBALL.mp4,BASKETBALL1,A_03_045,20,train
P33,3588060996907294-MICROSCOPE.mp4,MICROSCOPE1,A_03_076,82,train
P33,26308999181412385-ABOUT.mp4,ABOUT1,B_02_072,1,train
P33,6665711994404717-BOY.mp4,BOY,B_02_090,33,train
P33,40025186959704406-GUESS.mp4,GUESS1,D_02_013,74,train
P33,31477726769914227-EAT.mp4,EAT1,B_02_002,69,train
P33,6099821247676596-DOG.mp4,DOG1,A_01_056,66,train
P33,5581925189578962-BEE.mp4,BEE1,J_02_101,23,train
P33,3896470653349897-LOCK.mp4,LOCK1,H_02_017,79,train
P33,832389696087181-LUNCH.mp4,LUNCH1,G_02_081,80,train
P33,7732445885565964-TYPE.mp4,TYPE1,F_03_059,98,train
P33,2195079202550454-SPECIAL.mp4,SPECIAL1,J_02_020,93,train
P33,6647958314962581-ELEVATOR.mp4,ELEVATOR1,G_03_036,71,train
P33,024686747009617704-SHAVE.mp4,SHAVE1,J_02_018,92,train
P33,6201372726531804-RESEARCH.mp4,RESEARCH1,B_03_084,89,train
P33,9457188046017566-BROTHER.mp4,BROTHER,B_01_065,38,train
P33,938255370696083-DEMAND.mp4,DEMAND1,D_03_080,63,train
P29,055633165115255956-TWINS.mp4,TWINS1,F_01_032,97,train
P29,19498265214395305-CANCER.mp4,CANCER1,F_01_047,45,train
P33,07281610710018893-NOON.mp4,NOON1,G_02_014,85,train
P33,942544967818546-DEAF.mp4,DEAF1,F_03_038,61,train
P33,22613792725288917-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010,91,train
P33,9188795832270347-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036,77,train
P33,3387567228340116-PARTY.mp4,PARTY1,G_02_059,86,train
P33,44214595315415406-BACKPACK.mp4,BACKPACK1,G_03_091,16,train
P29,977934944886232-CHRISTMAS.mp4,CHRISTMAS1,F_03_029,57,train
P29,39288913784278634-CANCEL.mp4,CANCEL1,F_03_083,43,train
P29,6782581756331876-HALLOWEEN.mp4,HALLOWEEN1,G_03_011,75,train
P29,17411166247412857-DINNER.mp4,DINNER1,G_03_044,65,train
P29,16216064841959765-AXE.mp4,AXE1,G_03_066,14,train
P33,6172830148886315-THEY.mp4,THEY1,F_02_103,95,train
P33,031563022327983026-EDIT.mp4,EDIT1,G_02_057,70,train
P33,514717538248447-CONFUSED.mp4,CONFUSED1,J_01_110,59,train
P33,5609615887476438-DRAG.mp4,DRAG1,J_02_039,68,train
P33,9911319880957512-DEVELOP.mp4,DEVELOP1,J_03_092,64,train
P33,5240684251499979-NIGHT.mp4,NIGHT1,A_01_003,84,train
P33,0011363433983022642-BATH.mp4,BATH,B_01_019,21,train
P33,8760933146179861-ANGRY.mp4,ANGRY,B_01_070,9,train
P33,21590583049669831-BRIDGE.mp4,BRIDGE1,A_03_081,37,train
P33,34076634349069934-BUTTERFLY.mp4,BUTTERFLY,A_03_056,39,train
P33,4781099375717477-BECAUSE.mp4,BECAUSE,B_01_049,22,train
P33,556637926515527-BELT.mp4,BELT1,A_03_036,26,train
P33,9702777360057011-CABINET.mp4,CABINET,B_03_030,40,train
P33,38112728064407264-ALPHABET.mp4,ALPHABET,B_02_024,7,train
P33,12026210743939236-AFTER.mp4,AFTER,B_02_030,4,train
P33,3433650270102031-BASEMENT.mp4,BASEMENT,C_01_034,18,train
P33,5207859422105063-MOVIE.mp4,MOVIE1,B_03_077,83,train
P33,7963159674550444-CALL TTY.mp4,CALLTTY,B_03_026,42,train
P33,684437252563328-AND.mp4,AND,B_03_072,8,train
P33,6618584803756333-CHARACTER.mp4,CHARACTER,B_02_088,54,train
P33,39603155891473985-BORROW.mp4,BORROW,B_03_055,29,train
P33,34798344318352936-DECIDE.mp4,DECIDE1,B_02_074,62,train
P33,010212755220595948-DOWNSIZE.mp4,DOWNSIZE1,C_01_055,67,train
P33,5182719290588473-APPLE.mp4,APPLE,A_03_054,12,train
P33,6908477668258302-PATIENT 2.mp4,PATIENT2,B_01_085,87,train
P33,9013684954747401-CATHOLIC.mp4,CATHOLIC,B_03_052,50,train
P33,07214322840682375-FINE.mp4,FINE1,C_01_043,72,train
P33,9474631795822526-5 DOLLARS.mp4,5DOLLARS,B_01_062,0,train
P33,3284942530084891-HOSPITAL.mp4,HOSPITAL1,B_02_026,76,train
P33,19263216946066208-BLOOD.mp4,BLOOD,C_01_087,28,train
P33,16960009943114995-BRAVE.mp4,BRAVE,B_03_050,35,train
P33,32264469848607513-ACTION.mp4,ACTION,C_01_026,2,train
P33,2954944357497291-FOREIGNER.mp4,FOREIGNER1,C_01_077,73,train
P33,3810695012131762-CANCELLATION.mp4,CANCELLATION,C_02_017,44,train
P33,8761975183316681-ALARM.mp4,ALARM,C_01_085,5,train
P33,5546257956212577-BOWL.mp4,BOWL,C_03_049,31,train
P33,1237619625195776-APPEAR.mp4,APPEAR,C_03_064,11,train
P33,5923983871852649-CHANNEL.mp4,CHANNEL,C_03_023,53,train
P33,08116096371059345-CAPTURE.mp4,CAPTURE,H_03_048,47,train
P33,20558505237590596-ANYONE.mp4,ANYONE,H_01_059,10,train
P33,28455498635473075-CEMETERY.mp4,CEMETERY,H_01_037,51,train
P33,3435280046043021-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096,6,train
P33,8834432953494791-BREAKFAST.mp4,BREAKFAST1,J_01_053,36,train
P33,40892953739759563-ADVERTISE.mp4,ADVERTISE,J_03_015,3,train
P33,35989551869392655-DARK.mp4,DARK1,J_03_094,60,train
P29,2296487888208607-BITE.mp4,BITE1,K_02_045,27,train
P33,7218254722065651-TAKE OFF.mp4,TAKEOFF1,F_01_020,94,train
P33,7300879307064365-TWINS.mp4,TWINS1,F_01_032,97,train
P33,22660635109972072-CANCER.mp4,CANCER1,F_01_047,45,train
P29,876812533721262-BOTTLE.mp4,BOTTLE,D_02_064,30,train
P29,19543181290734046-CANDY 2.mp4,CANDY2,D_02_079,46,train
P29,07087217141600366-CASTLE 4.mp4,CASTLE4,K_03_110,48,train
P29,4152716231447413-BRAIDS.mp4,BRAIDS,K_03_125,34,train
P29,09281069987640578-BEHAVIOR.mp4,BEHAVIOR,C_02_036,24,train
P29,15999752475382145-CATEGORY.mp4,CATEGORY,E_01_034,49,train
P29,8868844918434664-AUTISM.mp4,AUTISM1,F_03_011,13,train
P29,36821187884154183-BASEBALL CAP.mp4,BASEBALLCAP,G_02_072,17,train
P29,02227757864285973-CHEEK.mp4,CHEEK,G_03_052,56,train
P29,4615702025129498-THIRD.mp4,THIRD1,F_02_088,96,train
P33,7384969907159962-CHRISTMAS.mp4,CHRISTMAS1,F_03_029,57,train
P33,5360642687333399-RIVER.mp4,RIVER1,A_03_035,90,train
P33,12849859756542514-LETTUCE.mp4,LETTUCE1,A_01_083,78,train
P29,7468673870660452-EAT.mp4,EAT1,B_02_002,69,train
P29,5465905150307049-DOG.mp4,DOG1,A_01_056,66,train
P29,5651369382000921-BEE.mp4,BEE1,J_02_101,23,train
P29,23536769368182653-LOCK.mp4,LOCK1,H_02_017,79,train
P29,5051296147102053-LUNCH.mp4,LUNCH1,G_02_081,80,train
P29,39091907504770784-TYPE.mp4,TYPE1,F_03_059,98,train
P29,7412486914283976-SPECIAL.mp4,SPECIAL1,J_02_020,93,train
P29,7916841797328078-ELEVATOR.mp4,ELEVATOR1,G_03_036,71,train
P33,7495472917486394-CALENDAR.mp4,CALENDAR1,A_03_001,41,train
P33,9967291464794519-MECHANIC.mp4,MECHANIC1,A_03_030,81,train
P33,0748332174505717-BACK OUT.mp4,BACKOUT,F_01_041,15,train
P33,6469155116453627-BASKET 2.mp4,BASKET1,E_01_060,19,train
P33,07082037767403437-CHAIN.mp4,CHAIN,E_02_055,52,train
P33,5014869744438308-CHASE.mp4,CHASE,F_03_017,55,train
P33,7542703780996742-BOXING.mp4,BOXING,F_03_050,32,train
P33,2396504546103233-BROTHER.mp4,BROTHER,B_01_065,38,train
P33,6246993839706849-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036,77,train
P33,7849117535047831-BACKPACK.mp4,BACKPACK1,G_03_091,16,train
P33,9450633955249712-THEY.mp4,THEY1,F_02_103,95,train
P33,1740977246650104-EDIT.mp4,EDIT1,G_02_057,70,train
P33,5464563628509236-CONFUSED.mp4,CONFUSED1,J_01_110,59,train
P33,4296471117201033-DRAG.mp4,DRAG1,J_02_039,68,train
P33,11078048444657118-DEVELOP.mp4,DEVELOP1,J_03_092,64,train
P11,4386481428406168-CANCEL.mp4,CANCEL1,F_03_083,43,train
P11,5951704010742203-HALLOWEEN.mp4,HALLOWEEN1,G_03_011,75,train
P11,6427207676615119-DINNER.mp4,DINNER1,G_03_044,65,train
P11,300092594904662-AXE.mp4,AXE1,G_03_066,14,train
P11,4417785007556263-BITE.mp4,BITE1,K_02_045,27,train
P11,585385587824101-RECENT.mp4,RECENT1,H_03_090,88,train
P11,13083871053953522-BOTTLE.mp4,BOTTLE,D_02_064,30,train
P11,2987380177072183-CANDY 2.mp4,CANDY2,D_02_079,46,train
P11,28701680393292306-CASTLE 4.mp4,CASTLE4,K_03_110,48,train
P11,06793658920291823-BRAIDS.mp4,BRAIDS,K_03_125,34,train
P11,14532328874612488-BEHAVIOR.mp4,BEHAVIOR,C_02_036,24,train
P11,23986067849954007-CATEGORY.mp4,CATEGORY,E_01_034,49,train
P11,13663136033374101-AUTISM.mp4,AUTISM1,F_03_011,13,train
P11,3212518829942259-BASEBALL CAP.mp4,BASEBALLCAP,G_02_072,17,train
P11,9518553874469935-CHEEK.mp4,CHEEK,G_03_052,56,train
P11,9973277236979394-THIRD.mp4,THIRD1,F_02_088,96,train
P29,18471345831869668-BELIEVE.mp4,BELIEVE1,D_02_049,25,train
P29,690133837226921-WHAT FOR.mp4,WHATFOR1,C_02_054,99,train
P29,08361669746584477-BASKETBALL.mp4,BASKETBALL1,A_03_045,20,train
P29,682980841173684-MICROSCOPE.mp4,MICROSCOPE1,A_03_076,82,train
P29,4886925751279627-ABOUT.mp4,ABOUT1,B_02_072,1,train
P29,23588144021742652-BOY.mp4,BOY,B_02_090,33,train
P29,2586710992257413-GUESS.mp4,GUESS1,D_02_013,74,train
P29,4013774370902221-CAPTURE.mp4,CAPTURE,H_03_048,47,train
P29,2381729192110531-ANYONE.mp4,ANYONE,H_01_059,10,train
P29,5633926722664371-CEMETERY.mp4,CEMETERY,H_01_037,51,train
P29,22000404859924472-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096,6,train
P51,6929812893782228-CANCEL.mp4,CANCEL1,F_03_083,43,train
P51,08247339467220449-HALLOWEEN.mp4,HALLOWEEN1,G_03_011,75,train
P51,158900441545911-DINNER.mp4,DINNER1,G_03_044,65,train
P51,7416932196831258-AXE.mp4,AXE1,G_03_066,14,train
P29,8267242257825924-EAT.mp4,EAT1,B_02_002,69,train
P29,5658200184939948-DOG.mp4,DOG1,A_01_056,66,train
P11,7814899363447034-LUNCH.mp4,LUNCH1,G_02_081,80,train
P11,009537631187231721-ELEVATOR.mp4,ELEVATOR1,G_03_036,71,train
P11,8142911299463536-SHAVE.mp4,SHAVE1,J_02_018,92,train
P11,8315203498774075-RESEARCH.mp4,RESEARCH1,B_03_084,89,train
P11,3008181888945094-NIGHT.mp4,NIGHT1,A_01_003,84,train
P11,9152504941850548-BATH.mp4,BATH,B_01_019,21,train
P11,9181226657270911-ANGRY.mp4,ANGRY,B_01_070,9,train
P11,16792611319123907-BRIDGE.mp4,BRIDGE1,A_03_081,37,train
P11,9431187517511217-BUTTERFLY.mp4,BUTTERFLY,A_03_056,39,train
P11,8642660378572646-BECAUSE.mp4,BECAUSE,B_01_049,22,train
P11,5159109497315042-BELT.mp4,BELT1,A_03_036,26,train
P11,7226685574037961-CABINET.mp4,CABINET,B_03_030,40,train
P11,23489942618798265-ALPHABET.mp4,ALPHABET,B_02_024,7,train
P11,6500641946617272-BROTHER.mp4,BROTHER,B_01_065,38,train
P11,3183981707552783-AFTER.mp4,AFTER,B_02_030,4,train
P11,253697201644294-BASEMENT.mp4,BASEMENT,C_01_034,18,train
P11,6334594569512548-MOVIE.mp4,MOVIE1,B_03_077,83,train
P11,8346623372880655-CALL TTY.mp4,CALLTTY,B_03_026,42,train
P11,8083384619681451-AND.mp4,AND,B_03_072,8,train
P11,38965896185501814-CHARACTER.mp4,CHARACTER,B_02_088,54,train
P11,3361235862176999-BORROW.mp4,BORROW,B_03_055,29,train
P11,5524708057209897-DECIDE.mp4,DECIDE1,B_02_074,62,train
P11,0485806394762911-DOWNSIZE.mp4,DOWNSIZE1,C_01_055,67,train
P11,7798157575833962-APPLE.mp4,APPLE,A_03_054,12,train
P11,3108578299019191-PATIENT 2.mp4,PATIENT2,B_01_085,87,train
P11,2913441225163418-CATHOLIC.mp4,CATHOLIC,B_03_052,50,train
P11,5494204143000812-FINE.mp4,FINE1,C_01_043,72,train
P11,8071670622765252-5 DOLLARS.mp4,5DOLLARS,B_01_062,0,train
P11,2816314098780288-HOSPITAL.mp4,HOSPITAL1,B_02_026,76,train
P11,18891428051470993-BLOOD.mp4,BLOOD,C_01_087,28,train
P11,999540053243406-BRAVE.mp4,BRAVE,B_03_050,35,train
P11,45554485944092504-ACTION.mp4,ACTION,C_01_026,2,train
P11,43079432751688973-FOREIGNER.mp4,FOREIGNER1,C_01_077,73,train
P11,3951869445515712-CANCELLATION.mp4,CANCELLATION,C_02_017,44,train
P11,09330664599587468-ALARM.mp4,ALARM,C_01_085,5,train
P11,17319514604773434-BOWL.mp4,BOWL,C_03_049,31,train
P11,023353696178491035-APPEAR.mp4,APPEAR,C_03_064,11,train
P11,015199050756152577-CHANNEL.mp4,CHANNEL,C_03_023,53,train
P11,24592306415515508-DEMAND.mp4,DEMAND1,D_03_080,63,train
P11,6364442970904793-NOON.mp4,NOON1,G_02_014,85,train
P11,93340344109002-DEAF.mp4,DEAF1,F_03_038,61,train
P11,932328312254997-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010,91,train
P11,6301823315233508-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036,77,train
P11,26521170494987056-PARTY.mp4,PARTY1,G_02_059,86,train
P11,30121385480613116-BACKPACK.mp4,BACKPACK1,G_03_091,16,train
P11,9079761640862873-BREAKFAST.mp4,BREAKFAST1,J_01_053,36,train
P11,646728958001183-ADVERTISE.mp4,ADVERTISE,J_03_015,3,train
P11,9390642066840311-DARK.mp4,DARK1,J_03_094,60,train
P11,5247185728423776-THEY.mp4,THEY1,F_02_103,95,train
P11,230493893370197-EDIT.mp4,EDIT1,G_02_057,70,train
P11,8776661839284068-CONFUSED.mp4,CONFUSED1,J_01_110,59,train
P11,10403800032177957-DRAG.mp4,DRAG1,J_02_039,68,train
P11,7145484532728104-DEVELOP.mp4,DEVELOP1,J_03_092,64,train
P11,4611032306786558-TWINS.mp4,TWINS1,F_01_032,97,train
P11,2684276398558201-CANCER.mp4,CANCER1,F_01_047,45,train
P11,17115461223895578-CHRISTMAS.mp4,CHRISTMAS1,F_03_029,57,train
P11,5268536773890005-BELIEVE.mp4,BELIEVE1,D_02_049,25,train
P11,5030860657990843-CLOUD.mp4,CLOUD1,D_01_092,58,train
P11,9697621013006055-WHAT FOR.mp4,WHATFOR1,C_02_054,99,train
P11,06003899001497115-BASKETBALL.mp4,BASKETBALL1,A_03_045,20,train
P11,9931923430169016-MICROSCOPE.mp4,MICROSCOPE1,A_03_076,82,train
P11,718305545661964-ABOUT.mp4,ABOUT1,B_02_072,1,train
P11,8680216857400416-BOY.mp4,BOY,B_02_090,33,train
P11,08916071440129603-GUESS.mp4,GUESS1,D_02_013,74,train
P11,7327271470470507-EAT.mp4,EAT1,B_02_002,69,train
P11,9941614592907033-DOG.mp4,DOG1,A_01_056,66,train
P11,21912688008400893-BEE.mp4,BEE1,J_02_101,23,train
P11,8314690273377165-LOCK.mp4,LOCK1,H_02_017,79,train
P11,8251211432581815-TYPE.mp4,TYPE1,F_03_059,98,train
P11,4291479151538833-SPECIAL.mp4,SPECIAL1,J_02_020,93,train
P11,8561671103002648-RIVER.mp4,RIVER1,A_03_035,90,train
P11,6308815447370864-LETTUCE.mp4,LETTUCE1,A_01_083,78,train
P11,48843579399962134-CALENDAR.mp4,CALENDAR1,A_03_001,41,train
P11,6328025695667769-MECHANIC.mp4,MECHANIC1,A_03_030,81,train
P11,46325342525072655-BACK OUT.mp4,BACKOUT,F_01_041,15,train
P11,2439505261173014-BASKET 2.mp4,BASKET1,E_01_060,19,train
P11,9605502984069139-CHAIN.mp4,CHAIN,E_02_055,52,train
P11,0132641007011296-CHASE.mp4,CHASE,F_03_017,55,train
P11,37780811677702975-BOXING.mp4,BOXING,F_03_050,32,train
P11,2820819348517285-CAPTURE.mp4,CAPTURE,H_03_048,47,train
P11,16545894863628696-ANYONE.mp4,ANYONE,H_01_059,10,train
P11,6633812621771165-CEMETERY.mp4,CEMETERY,H_01_037,51,train
P11,3600619011149542-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096,6,train
P11,2715544500645226-TAKE OFF.mp4,TAKEOFF1,F_01_020,94,train
P11,5474425797367763-LUNCH.mp4,LUNCH1,G_02_081,80,train
P11,8433127299775875-ELEVATOR.mp4,ELEVATOR1,G_03_036,71,train
P11,06233162587166352-BITE.mp4,BITE1,K_02_045,27,train
P11,31069390622290594-RECENT.mp4,RECENT1,H_03_090,88,train
P11,7602889557153345-BOTTLE.mp4,BOTTLE,D_02_064,30,train
P11,5794264707227115-CANDY 2.mp4,CANDY2,D_02_079,46,train
P11,7551574551469287-CASTLE 4.mp4,CASTLE4,K_03_110,48,train
P11,8096624241935726-BRAIDS.mp4,BRAIDS,K_03_125,34,train
P11,9951505122741806-BEHAVIOR.mp4,BEHAVIOR,C_02_036,24,train
P11,8956145516727172-CATEGORY.mp4,CATEGORY,E_01_034,49,train
P11,4060122951922174-AUTISM.mp4,AUTISM1,F_03_011,13,train
P30,7521410930309249-BITE.mp4,BITE1,K_02_045,27,train
P30,38398644014722616-RECENT.mp4,RECENT1,H_03_090,88,train
P51,2703201537118083-BATH.mp4,BATH,B_01_019,21,train
P51,759118073893563-ANGRY.mp4,ANGRY,B_01_070,9,train
P51,901812916640818-BRIDGE.mp4,BRIDGE1,A_03_081,37,train
P51,2807170160520871-BUTTERFLY.mp4,BUTTERFLY,A_03_056,39,train
P51,5693599940804028-BECAUSE.mp4,BECAUSE,B_01_049,22,train
P51,8980779876724378-BELT.mp4,BELT1,A_03_036,26,train
P51,5533743987999604-CABINET.mp4,CABINET,B_03_030,40,train
P51,023156890540219077-ALPHABET.mp4,ALPHABET,B_02_024,7,train
P51,6960348427524927-BROTHER.mp4,BROTHER,B_01_065,38,train
P51,7225775683164837-AFTER.mp4,AFTER,B_02_030,4,train
P51,9835848926579023-BASEMENT.mp4,BASEMENT,C_01_034,18,train
P51,3330052248503623-MOVIE.mp4,MOVIE1,B_03_077,83,train
P51,7394336705482314-CALL TTY.mp4,CALLTTY,B_03_026,42,train
P51,7267728609354669-AND.mp4,AND,B_03_072,8,train
P51,91138551991204-CHARACTER.mp4,CHARACTER,B_02_088,54,train
P51,6532454777908556-BORROW.mp4,BORROW,B_03_055,29,train
P51,6217211466514729-DECIDE.mp4,DECIDE1,B_02_074,62,train
P51,51414232831796-DOWNSIZE.mp4,DOWNSIZE1,C_01_055,67,train
P51,39628385869626626-APPLE.mp4,APPLE,A_03_054,12,train
P51,44313855852792283-DEMAND.mp4,DEMAND1,D_03_080,63,train
P51,05787603852435841-NOON.mp4,NOON1,G_02_014,85,train
P51,1672648144513147-DEAF.mp4,DEAF1,F_03_038,61,train
P51,9596563070505133-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010,91,train
P51,30738464825230305-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036,77,train
P51,8911332562413585-PARTY.mp4,PARTY1,G_02_059,86,train
P30,11796142734861181-SHAVE.mp4,SHAVE1,J_02_018,92,train
P30,9475390628598457-RESEARCH.mp4,RESEARCH1,B_03_084,89,train
P51,7966143468182603-BACKPACK.mp4,BACKPACK1,G_03_091,16,train
P51,7269090914334628-CHRISTMAS.mp4,CHRISTMAS1,F_03_029,57,train
P51,38654771991456394-BASEBALL CAP.mp4,BASEBALLCAP,G_02_072,17,train
P51,39515547046780575-CHEEK.mp4,CHEEK,G_03_052,56,train
P27,7717990545744957-THIRD.mp4,THIRD1,F_02_088,96,train
P27,2753688830687173-BELIEVE.mp4,BELIEVE1,D_02_049,25,train
P27,8195712143752572-CLOUD.mp4,CLOUD1,D_01_092,58,train
P27,82063651021682-WHAT FOR.mp4,WHATFOR1,C_02_054,99,train
P27,3597275294574689-BASKETBALL.mp4,BASKETBALL1,A_03_045,20,train
P27,5747489659764422-MICROSCOPE.mp4,MICROSCOPE1,A_03_076,82,train
P27,3088940088357601-ABOUT.mp4,ABOUT1,B_02_072,1,train
P27,775115376734139-BOY.mp4,BOY,B_02_090,33,train
P27,6904133946540112-GUESS.mp4,GUESS1,D_02_013,74,train
P28,4078942277101558-CANCEL.mp4,CANCEL1,F_03_083,43,train
P28,11830659217532946-HALLOWEEN.mp4,HALLOWEEN1,G_03_011,75,train
P28,1911813370069868-DINNER.mp4,DINNER1,G_03_044,65,train
P28,7179300005186042-AXE.mp4,AXE1,G_03_066,14,train
P28,9799712877573663-THIRD.mp4,THIRD1,F_02_088,96,train
P28,8570864956852386-BELIEVE.mp4,BELIEVE1,D_02_049,25,train
P28,6630602028954171-CLOUD.mp4,CLOUD1,D_01_092,58,train
P28,7237982608932096-WHAT FOR.mp4,WHATFOR1,C_02_054,99,train
P27,9381469732905676-SPECIAL.mp4,SPECIAL1,J_02_020,93,train
P27,09389404362002685-SHAVE.mp4,SHAVE1,J_02_018,92,train
P27,5833704782769222-RESEARCH.mp4,RESEARCH1,B_03_084,89,train
P27,8416382602074572-NIGHT.mp4,NIGHT1,A_01_003,84,train
P27,2133215440279248-RIVER.mp4,RIVER1,A_03_035,90,train
P27,4583589485803583-LETTUCE.mp4,LETTUCE1,A_01_083,78,train
P51,2104592581752449-PATIENT 2.mp4,PATIENT2,B_01_085,87,train
P51,4857038032398797-CATHOLIC.mp4,CATHOLIC,B_03_052,50,train
P51,9399917763577323-FINE.mp4,FINE1,C_01_043,72,train
P51,707159634650049-5 DOLLARS.mp4,5DOLLARS,B_01_062,0,train
P51,2657292811841865-HOSPITAL.mp4,HOSPITAL1,B_02_026,76,train
P51,8285126867380235-BLOOD.mp4,BLOOD,C_01_087,28,train
P51,6712966549756301-BRAVE.mp4,BRAVE,B_03_050,35,train
P51,2118099297521392-ACTION.mp4,ACTION,C_01_026,2,train
P51,1974405263263037-FOREIGNER.mp4,FOREIGNER1,C_01_077,73,train
P51,18345395413079713-CANCELLATION.mp4,CANCELLATION,C_02_017,44,train
P51,7826436922750357-ALARM.mp4,ALARM,C_01_085,5,train
P51,7815193137954928-BOWL.mp4,BOWL,C_03_049,31,train
